id,year,q01_happy,q02_satisfied_general,q03_satisfied_somerville,q04_satisfied_neighborhood,q06a_city_services,q06b_cost_housing,q06c_quality_schools,q06d_trust_police,q06e_sidewalks,q06f_events,q09_safe_at_night,q11_beauty,q10_parks,d01_gender,d02_age,d04_race,d05_num_children,d06_housing_status,d07_plan_to_move,d10_how_long_lived_here,d08_hhi,d09_is_student,d13_ward,q05_city_direction,q07_safe_crossing_street,q08_convenient,q12_housing_condition,move_why,d11_transportation_mode,d12_transportation_month,d03_language,Unnamed: 0,gender,age,hhi,ethnicity,race,f01_how_long_lived_here,f02_housing_status,f03_city_direction,f04_english,f04_spanish,f04_portuguese,f04_chinese,f04_other,f05_num_children,f06_plan_to_move,f07_is_student,f08_car,f08_walk,f08_bike,f08_public,f09_car,f09_walk,f09_bike,f09_public,f10_move_cat1,f10_move_subcat1,f10_move_cat2,f10_move_subcat2,weight
8211,2019,10.0,10.0,9.0,7.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,7.0,Male,57.0,Hispanic/Latino,No,Rent,No,11 years,"$10,000 to $24,999",No,1.0,Right direction,7.0,7.0,7.0,,"Walk, Public transit","Walk, Public transit","English, Spanish",820,Male,55 to 64 Years,2.0,hispanic,,11.0,Rent,right,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,92.33822176234136
8212,2019,9.0,9.0,9.0,9.0,4.0,1.0,,4.0,3.0,4.0,8.0,8.0,9.0,Female,66.0,White,No,Own,No,20 years,"$100,000 to $149,999",No,5.0,Not sure,4.0,7.0,9.0,,"Walk, Car","Walk, Public transit, Car",English,821,Female,65 to 74 Years,6.0,non-hispanic,white,20.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,9.409763838447612
8213,2019,6.0,8.0,8.0,10.0,5.0,1.0,,5.0,4.0,5.0,10.0,8.0,9.0,Male,32.0,White,No,Rent,Yes,8 years,"$200,000 or more",No,7.0,Right direction,7.0,8.0,9.0,Purchasing a home,Public transit,"Walk, Public transit, Car",English,822,Male,25 to 34 Years,8.0,non-hispanic,white,8.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Other,Housing,,,75.06549615815865
8214,2019,8.0,8.0,8.0,9.0,3.0,3.0,,4.0,3.0,5.0,8.0,8.0,8.0,Female,28.0,White,No,Rent,Yes,7 years,"$25,000 to $49,999",Yes,5.0,Right direction,7.0,6.0,8.0,Graduating School,Walk,"Walk, Bike, Public transit, Car",English,823,Female,25 to 34 Years,3.0,non-hispanic,white,7.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,Job / school,,,,61.34702366762876
8215,2019,7.0,7.0,6.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,5.0,Female,36.0,Asian,Yes,Own,No,4 years,"$150,000 to 200,000",No,2.0,Not sure,5.0,3.0,4.0,,Public transit,"Walk, Public transit, Car",English,824,Female,35 to 44 Years,7.0,non-hispanic,asian,4.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,29.458334609797493
8216,2019,8.0,8.0,8.0,6.0,4.0,1.0,,,,4.0,3.0,3.0,4.0,Female,28.0,White,No,Rent,Yes,5 years,"$50,000 to 74,999",No,4.0,Not sure,5.0,8.0,3.0,Too expensive,Car,"Walk, Public transit, Car",English,825,Female,25 to 34 Years,4.0,non-hispanic,white,5.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Cost,General,,,43.27225678688361
8217,2019,10.0,10.0,10.0,10.0,5.0,4.0,1.0,4.0,3.0,4.0,9.0,9.0,9.0,Male,36.0,Black/African American,Yes,Own,No,2 years,"$75,000 to $99,999",No,1.0,Right direction,8.0,10.0,9.0,,Public transit,Public transit,English,826,Male,35 to 44 Years,5.0,non-hispanic,aa,2.0,Own,right,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,63.68266436682848
8218,2019,7.0,7.0,8.0,7.0,4.0,3.0,,4.0,3.0,3.0,5.0,6.0,6.0,Female,66.0,White,No,Own,No,17 years,"$200,000 or more",,4.0,Not sure,7.0,4.0,7.0,,Car,"Walk, Car",English,827,Female,65 to 74 Years,8.0,non-hispanic,white,17.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,0.3709980849371348
8219,2019,,,1.0,1.0,4.0,2.0,,4.0,3.0,,6.0,2.0,6.0,Female,67.0,White,No,Own,Yes,67 years,"$100,000 to $149,999",No,3.0,Wrong track,6.0,6.0,4.0,In one month! Can't stand what happened to the city I grew up in.,Car,Car,English,828,Female,65 to 74 Years,6.0,non-hispanic,white,67.0,Own,wrong,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,,,,9.409763838447612
8220,2019,8.0,8.0,9.0,9.0,5.0,2.0,,3.0,5.0,5.0,10.0,10.0,10.0,Male,59.0,White,No,Own,No,27 years,"$100,000 to $149,999",No,6.0,Not sure,10.0,10.0,6.0,,Walk,"Walk, Public transit, Car",,829,Male,55 to 64 Years,6.0,non-hispanic,white,27.0,Own,unsure,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,54.17405952679746
8221,2019,10.0,10.0,10.0,10.0,4.0,2.0,5.0,4.0,3.0,5.0,10.0,10.0,10.0,Female,40.0,White,Yes,Own,No,5 years,"$100,000 to $149,999",No,4.0,Not sure,8.0,2.0,10.0,,Bike,"Walk, Bike, Public transit, Car","English, Spanish",830,Female,35 to 44 Years,6.0,non-hispanic,white,5.0,Own,unsure,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,31.432129797609843
8222,2019,9.0,8.0,6.0,9.0,4.0,1.0,4.0,4.0,4.0,4.0,6.0,7.0,8.0,Male,49.0,Hispanic/Latino,Yes,Rent,Yes,12 years,"$100,000 to $149,999",No,5.0,Wrong track,7.0,7.0,7.0,Buying a house here is too expensive,Walk,"Walk, Public transit, Car",English,831,Male,45 to 54 Years,6.0,hispanic,,12.0,Rent,wrong,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Cost,Housing,,,68.73950203972537
8223,2019,7.0,7.0,8.0,8.0,4.0,2.0,4.0,3.0,2.0,4.0,7.0,6.0,7.0,Male,29.0,White,No,Rent,No,2 years,"$75,000 to $99,999",No,2.0,Right direction,6.0,8.0,7.0,,Bike,"Walk, Bike, Public transit",English,832,Male,25 to 34 Years,5.0,non-hispanic,white,2.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,,,,86.31126172103221
8224,2019,8.0,8.0,8.0,9.0,4.0,1.0,3.0,4.0,3.0,3.0,7.0,6.0,6.0,Male,52.0,"White, Brazilian",No,Rent,No,16 years,"$25,000 to $49,999",No,7.0,Not sure,8.0,9.0,8.0,,"Walk, Public transit","Walk, Public transit","English, Portuguese",833,Male,45 to 54 Years,3.0,non-hispanic,two_or_more,16.0,Rent,unsure,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,76.02579855554055
8225,2019,6.0,8.0,6.0,6.0,4.0,2.0,4.0,4.0,4.0,3.0,8.0,6.0,8.0,Female,48.0,Hispanic/Latino,Yes,Own,No,10 years,"$75,000 to $99,999",No,5.0,Wrong track,5.0,7.0,7.0,,Car,Public transit,,834,Female,45 to 54 Years,5.0,hispanic,,10.0,Own,wrong,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,40.90296708923297
8226,2019,4.0,5.0,2.0,1.0,3.0,1.0,,2.0,1.0,,5.0,1.0,5.0,Female,69.0,White,No,Own,No,28 years,"$100,000 to $149,999",No,2.0,Wrong track,3.0,2.0,8.0,,Car,"Walk, Public transit, Car",English,835,Female,65 to 74 Years,6.0,non-hispanic,white,28.0,Own,wrong,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,9.409763838447612
8227,2019,6.0,6.0,4.0,9.0,3.0,1.0,,4.0,4.0,3.0,10.0,7.0,9.0,Male,32.0,White,No,Rent,Yes,6 years,"$100,000 to $149,999",No,4.0,Wrong track,8.0,3.0,7.0,Housing lost,Car,"Walk, Bike, Public transit, Car",,836,Male,25 to 34 Years,6.0,non-hispanic,white,6.0,Rent,wrong,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Other,Housing,,,84.10426191166913
8228,2019,8.0,9.0,9.0,9.0,4.0,3.0,3.0,4.0,4.0,4.0,8.0,8.0,8.0,Male,70.0,White,No,Own,No,44 years,"$25,000 to $49,999",No,6.0,Right direction,4.0,7.0,9.0,,"Walk, Public transit, Car","Walk, Public transit, Car",English,837,Male,65 to 74 Years,3.0,non-hispanic,white,44.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,46.73959511411833
8229,2019,9.0,9.0,9.0,8.0,3.0,1.0,4.0,4.0,3.0,4.0,,,,,,,,,,,,,1.0,Not sure,9.0,7.0,,,,,,838,,75 Years & Over,,,,,Other,unsure,,,,,,,,,,,,,,,,,,,,,1.3503347141573343
8230,2019,10.0,10.0,9.0,9.0,3.0,1.0,4.0,,5.0,5.0,10.0,10.0,10.0,Female,34.0,White,No,Rent,,10 years,"$50,000 to 74,999",No,6.0,Right direction,7.0,8.0,9.0,,Car,"Walk, Bike, Public transit, Car",English,839,Female,25 to 34 Years,4.0,non-hispanic,white,10.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,43.27225678688361
8231,2019,8.0,8.0,6.0,9.0,5.0,1.0,3.0,3.0,5.0,5.0,9.0,9.0,10.0,Male,30.0,Hispanic/Latino,No,Rent,Yes,6 years,"$150,000 to 200,000",No,4.0,Wrong track,8.0,6.0,8.0,Affordability of home ownership,Car,"Walk, Car",English,840,Male,25 to 34 Years,7.0,hispanic,,6.0,Rent,wrong,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Cost,Housing,,,82.13046672385674
8232,2019,7.0,9.0,10.0,10.0,5.0,1.0,3.0,5.0,1.0,3.0,8.0,3.0,6.0,Male,33.0,White,Yes,Own,No,6 years,"$150,000 to 200,000",No,2.0,Right direction,1.0,10.0,8.0,,Bike,"Walk, Bike, Car",English,841,Male,25 to 34 Years,7.0,non-hispanic,white,6.0,Own,right,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,82.13046672385674
8233,2019,5.0,5.0,2.0,5.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,Female,78.0,White,No,Own,No,76 years,"Less than $10,000",,1.0,Not sure,2.0,5.0,6.0,,Car,Car,English,842,Female,75 Years & Over,1.0,non-hispanic,white,76.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,14.892371926330448
8234,2019,9.0,7.0,8.0,8.0,4.0,1.0,2.0,4.0,1.0,5.0,8.0,6.0,8.0,Female,40.0,White,Yes,Own,No,6 years,"$200,000 or more",No,2.0,Right direction,5.0,2.0,9.0,,Car,"Walk, Public transit, Car",English,843,Female,35 to 44 Years,8.0,non-hispanic,white,6.0,Own,right,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,22.39336404409937
8235,2019,10.0,9.0,9.0,9.0,5.0,2.0,,5.0,5.0,5.0,9.0,10.0,10.0,Female,39.0,White,No,Rent,No,5 months,"$200,000 or more",No,5.0,Right direction,10.0,8.0,10.0,,Car,"Walk, Public transit, Car",English,844,Female,35 to 44 Years,8.0,non-hispanic,white,0.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,22.39336404409937
8236,2019,10.0,9.0,10.0,10.0,4.0,1.0,3.0,4.0,3.0,3.0,10.0,7.0,9.0,Female,31.0,White,No,Rent,Yes,2 years,"$100,000 to $149,999",No,3.0,Not sure,9.0,7.0,9.0,Cost of housing,Walk,"Walk, Public transit, Car",English,845,Female,25 to 34 Years,6.0,non-hispanic,white,2.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Cost,Housing,,,54.0607271518136
8237,2019,6.0,5.0,10.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,8.0,9.0,10.0,Male,57.0,White,No,Rent,,4 years,"Less than $10,000",No,7.0,Not sure,8.0,1.0,8.0,,Public transit,Public transit,"English, Latin",846,Male,55 to 64 Years,1.0,non-hispanic,white,4.0,Rent,unsure,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,67.71609673897053
8238,2019,7.0,8.0,8.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,9.0,10.0,10.0,Male,57.0,White,No,Rent,No,4 years,"Less than $10,000",No,7.0,Not sure,9.0,7.0,8.0,,Public transit,Public transit,"English, Latin",847,Male,55 to 64 Years,1.0,non-hispanic,white,4.0,Rent,unsure,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,67.71609673897053
8239,2019,,,,,,,,,,,,,,Male,63.0,Black/African American,No,Rent,,18 years,"$100,000 to $149,999",No,1.0,Right direction,,,,,Car,Car,Creole,848,Male,55 to 64 Years,6.0,non-hispanic,aa,18.0,Rent,right,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,54.17405952679746
8240,2019,6.0,6.0,6.0,7.0,4.0,3.0,4.0,3.0,4.0,4.0,,8.0,8.0,Female,96.0,White,No,,No,23 years,"$25,000 to $49,999",No,3.0,Not sure,8.0,8.0,8.0,,Public transit,"Walk, Public transit",English,849,Female,75 Years & Over,3.0,non-hispanic,white,23.0,Other,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,8.636631229972478
8241,2019,6.0,6.0,7.0,8.0,4.0,1.0,4.0,4.0,2.0,4.0,7.0,4.0,7.0,Male,61.0,White,No,Own,No,26 years,"$75,000 to $99,999",No,4.0,Wrong track,7.0,8.0,9.0,,Car,"Walk, Car",English,850,Male,55 to 64 Years,5.0,non-hispanic,white,26.0,Own,wrong,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,56.38105933616056
8242,2019,10.0,10.0,8.0,8.0,5.0,5.0,,5.0,1.0,5.0,4.0,3.0,1.0,Female,45.0,White,No,Own,No,6 years,"$200,000 or more",No,6.0,Not sure,1.0,9.0,10.0,,Public transit,"Walk, Public transit, Car",English,851,Female,45 to 54 Years,8.0,non-hispanic,white,6.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,29.65720152635937
8243,2019,10.0,10.0,5.0,3.0,4.0,1.0,2.0,4.0,1.0,5.0,1.0,5.0,6.0,,19.0,Asian,No,Rent,Yes,4 years,"$50,000 to 74,999",Yes,6.0,Not sure,1.0,10.0,5.0,Guns,Bike,"Walk, Public transit, Car",,852,,18 to 24 Years,4.0,non-hispanic,asian,4.0,Rent,unsure,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,Atmosphere,Other,,,201.57621258598903
8244,2019,9.0,9.0,9.0,9.0,5.0,3.0,,3.0,5.0,2.0,8.0,10.0,7.0,Male,33.0,White,No,Own,No,1 year,"$200,000 or more",No,5.0,Not sure,6.0,7.0,8.0,,"Walk, Bike, Public transit","Walk, Bike, Public transit",English,853,Male,25 to 34 Years,8.0,non-hispanic,white,1.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,75.06549615815865
8245,2019,8.0,9.0,6.0,7.0,2.0,1.0,3.0,2.0,1.0,3.0,7.0,3.0,2.0,Male,39.0,White,No,Own,Yes,5 years,"$200,000 or more",No,3.0,Wrong track,2.0,3.0,8.0,Expensive for limited services,Bike,"Walk, Bike, Public transit, Car",French,854,Male,35 to 44 Years,8.0,non-hispanic,white,5.0,Own,wrong,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Cost,General,Other,,52.43689880395491
8246,2019,7.0,7.0,6.0,8.0,5.0,2.0,,5.0,5.0,5.0,,,,Male,61.0,White,No,Rent,Yes,4 years,"$75,000 to $99,999",No,6.0,Not sure,5.0,5.0,,New job,Public transit,Public transit,English,855,Male,55 to 64 Years,5.0,non-hispanic,white,4.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Job / school,,,,56.38105933616056
8247,2019,9.0,9.0,10.0,4.0,5.0,,,5.0,5.0,5.0,5.0,8.0,9.0,Male,72.0,White,No,Own,No,48 years,,No,5.0,Right direction,8.0,8.0,9.0,,Car,Walk,,856,Male,65 to 74 Years,,non-hispanic,white,48.0,Own,right,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,46.73959511411833
8248,2019,10.0,10.0,9.0,10.0,4.0,4.0,3.0,3.0,3.0,4.0,9.0,9.0,9.0,Male,71.0,Black/African American,No,Own,No,31,"$75,000 to $99,999",No,5.0,Right direction,9.0,8.0,9.0,,Car,"Walk, Public transit, Car",French,857,Male,65 to 74 Years,5.0,non-hispanic,aa,31.0,Own,right,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,41.66029840766626
8249,2019,4.0,8.0,3.0,7.0,4.0,1.0,3.0,4.0,4.0,5.0,5.0,8.0,9.0,Female,65.0,White,No,Own,Yes,,"$25,000 to $49,999",No,4.0,Wrong track,4.0,1.0,9.0,Lower cost housing,Public transit,"Walk, Public transit, Car",English,858,Female,65 to 74 Years,3.0,non-hispanic,white,,Own,wrong,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Cost,Housing,,,16.696060354262762
8250,2019,,,,,1.0,1.0,3.0,3.0,1.0,1.0,,,,Female,60.0,White,No,Own,Yes,54 years,"$50,000 to 74,999",No,6.0,Wrong track,,,,Hate it now,Car,"Walk, Public transit, Car",English,859,Female,55 to 64 Years,4.0,non-hispanic,white,54.0,Own,wrong,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Other,,,,13.342054402011996
8251,2019,10.0,10.0,7.0,7.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,8.0,5.0,Female,59.0,White,No,Own,No,59 years,"$50,000 to 74,999",No,2.0,,7.0,4.0,8.0,,Car,Car,English,860,Female,55 to 64 Years,4.0,non-hispanic,white,59.0,Own,no_answer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,13.342054402011996
8252,2019,8.0,9.0,9.0,9.0,4.0,3.0,4.0,4.0,4.0,5.0,9.0,9.0,9.0,Female,38.0,White,Yes,Own,No,6 years,"$200,000 or more",No,6.0,Right direction,6.0,7.0,9.0,,Public transit,"Walk, Public transit, Car",English,861,Female,35 to 44 Years,8.0,non-hispanic,white,6.0,Own,right,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,22.39336404409937
8253,2019,6.0,8.0,1.0,8.0,5.0,3.0,4.0,4.0,2.0,4.0,8.0,5.0,5.0,Male,57.0,White,No,Own,Yes,57 years,"$100,000 to $149,999",No,2.0,Wrong track,2.0,2.0,8.0,"More room, less crowded",Car,Walk,English,862,Male,55 to 64 Years,6.0,non-hispanic,white,57.0,Own,wrong,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Atmosphere,Space,Atmosphere,Crowds,54.17405952679746
8254,2019,8.0,8.0,7.0,7.0,5.0,1.0,3.0,3.0,3.0,5.0,9.0,8.0,9.0,Female,28.0,White,No,Rent,Yes,2 years,"$50,000 to 74,999",Yes,4.0,Wrong track,10.0,6.0,7.0,Job opportunity,Car,"Walk, Public transit, Car",English,863,Female,25 to 34 Years,4.0,non-hispanic,white,2.0,Rent,wrong,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Job / school,,,,43.27225678688361
8255,2019,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,2.0,10.0,Female,53.0,White,No,Rent,No,26 years,,No,1.0,,10.0,9.0,10.0,,"Public transit, Car","Public transit, Car",,864,Female,45 to 54 Years,,non-hispanic,white,26.0,Rent,no_answer,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,29.65720152635937
8256,2019,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,10.0,10.0,Female,69.0,White,No,Own,No,,"$50,000 to 74,999",No,1.0,Right direction,1.0,10.0,10.0,,Walk,"Walk, Public transit, Car",English,865,Female,65 to 74 Years,4.0,non-hispanic,white,,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,0.0
8257,2019,3.0,5.0,6.0,6.0,3.0,5.0,3.0,3.0,1.0,3.0,7.0,5.0,8.0,Female,59.0,White,No,Own,No,15 years,"$50,000 to 74,999",No,7.0,Not sure,6.0,10.0,7.0,,Walk,"Walk, Public transit",English,866,Female,55 to 64 Years,4.0,non-hispanic,white,15.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,13.342054402011996
8258,2019,6.0,6.0,7.0,7.0,4.0,2.0,3.0,5.0,2.0,4.0,6.0,4.0,4.0,Male,64.0,White,No,Rent,No,13 years,"$10,000 to $24,999",No,1.0,Right direction,6.0,9.0,8.0,,Car,Car,English,867,Male,55 to 64 Years,2.0,non-hispanic,white,13.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,92.33822176234136
8259,2019,8.0,8.0,7.0,10.0,5.0,2.0,3.0,4.0,4.0,5.0,10.0,7.0,10.0,Female,51.0,White,Yes,Own,No,15 years,"$100,000 to $149,999",No,5.0,Right direction,5.0,5.0,9.0,,Car,"Walk, Bike, Public transit, Car","English, German",868,Female,45 to 54 Years,6.0,non-hispanic,white,15.0,Own,right,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,38.69596727986983
8260,2019,9.0,10.0,8.0,8.0,5.0,1.0,4.0,4.0,4.0,3.0,10.0,9.0,10.0,Male,31.0,White,No,Own,No,5 years,"$100,000 to $149,999",No,2.0,Right direction,10.0,7.0,10.0,,Bike,"Walk, Bike, Public transit, Car",English,869,Male,25 to 34 Years,6.0,non-hispanic,white,5.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,84.10426191166913
8261,2019,8.0,8.0,3.0,8.0,5.0,1.0,,3.0,3.0,3.0,9.0,6.0,1.0,Male,42.0,,,,,,,,2.0,Wrong track,2.0,6.0,2.0,,,,,870,Male,35 to 44 Years,,,,,Other,wrong,,,,,,,,,,,,,,,,,,,,,75.01770176963839
8262,2019,10.0,8.0,10.0,9.0,3.0,2.0,,4.0,5.0,5.0,10.0,9.0,9.0,,30.0,White,No,Own,No,,"$200,000 or more",Yes,2.0,Right direction,9.0,6.0,10.0,,Walk,Public transit,English,871,,25 to 34 Years,8.0,non-hispanic,white,,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,45.02196139830312
8263,2019,7.0,7.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,6.0,7.0,Male,41.0,White,No,Rent,No,41 years,"Less than $10,000",No,2.0,Not sure,5.0,8.0,3.0,,"Walk, Public transit","Walk, Public transit",English,872,Male,35 to 44 Years,1.0,non-hispanic,white,41.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,75.01770176963839
8264,2019,9.0,9.0,7.0,8.0,5.0,2.0,5.0,5.0,5.0,5.0,8.0,9.0,10.0,Female,30.0,White,No,Rent,Yes,4 years,"$150,000 to 200,000",No,5.0,Right direction,9.0,8.0,9.0,Affordability for a space big enough for a family,Public transit,"Walk, Public transit, Car",English,873,Female,25 to 34 Years,7.0,non-hispanic,white,4.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Cost,Housing,,,52.08693196400122
8265,2019,7.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,Female,59.0,,No,Rent,No,9 years,"$10,000 to $24,999",No,2.0,Not sure,3.0,6.0,6.0,,"Walk, Public transit","Walk, Public transit, Car",English,874,Female,55 to 64 Years,2.0,,,9.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,62.29468700248586
8266,2019,9.0,9.0,9.0,9.0,4.0,3.0,4.0,3.0,3.0,4.0,9.0,9.0,9.0,Female,74.0,White,No,Own,No,53 years,"$100,000 to $149,999",No,4.0,Right direction,9.0,9.0,9.0,,"Walk, Car","Walk, Public transit, Car",English,875,Female,65 to 74 Years,6.0,non-hispanic,white,53.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,9.409763838447612
